id,title,authors,doi,arxiv_id,year,journal,application,source_api,url,pdf_url
554,Late Breaking Results: Energy-Efficient Printed Machine Learning Classifiers with Sequential SVMs,"[""Spyridon Besias"", ""Ilias Sertaridis"", ""Florentia Afentaki"", ""Konstantinos Balaskas"", ""Georgios Zervakis""]",,2501.16828v1,2025,,,arxiv,http://arxiv.org/abs/2501.16828v1,https://arxiv.org/pdf/2501.16828v1
566,Arbitrary Precision Printed Ternary Neural Networks with Holistic Evolutionary Approximation,"[""Vojtech Mrazek"", ""Konstantinos Balaskas"", ""Paula Carolina Lozano Duarte"", ""Zdenek Vasicek"", ""Mehdi B. Tahoori"", ""Georgios Zervakis""]",10.1109/TCASAI.2025.3604384,2508.19660v3,2025,,,arxiv,http://arxiv.org/abs/2508.19660v3,https://arxiv.org/pdf/2508.19660v3
577,Intent-Driven LLM Ensemble Planning for Flexible Multi-Robot Disassembly: Demonstration on EV Batteries,"[""Cansu Erdogan"", ""Cesar Alan Contreras"", ""Alireza Rastegarpanah"", ""Manolis Chiou"", ""Rustam Stolkin""]",,2510.17576v1,2025,,,arxiv,http://arxiv.org/abs/2510.17576v1,https://arxiv.org/pdf/2510.17576v1
598,"Decision letter for ""Towards an all-printed biodegradable battery""",[],10.1039/d5eb00164a/v2/decision1,,2025,,,crossref,https://doi.org/10.1039/d5eb00164a/v2/decision1,
616,Cell and Battery Design – Cells | Printed,"[""Martin Krebs"", ""Gunter H\u00fcbner""]",10.1016/b978-0-323-96022-9.00289-9,,2025,Encyclopedia of Electrochemical Power Sources,,crossref,https://doi.org/10.1016/b978-0-323-96022-9.00289-9,
630,Hydrogen peroxide electrosynthesis: A comparative study employing Vulcan carbon modification by different MnO2 nanostructures,"[""Jo\u00e3o Paulo C Moura"", ""Vanessa S Antonin"", ""Aline B Trench"", ""Mauro C Santos""]",10.1016/j.electacta.2023.142852,2505.07616v1,2025,,,arxiv,http://arxiv.org/abs/2505.07616v1,https://arxiv.org/pdf/2505.07616v1
636,Toward Unified Interphase Engineering: The Solid-Electrolyte Interphase in Batteries and Supercapacitors,"[""Mehedi Hasan"", ""Ishtiaq Murshed"", ""Khayrul Islam"", ""A. K. M. Masud""]",,2511.23005v1,2025,,,arxiv,http://arxiv.org/abs/2511.23005v1,https://arxiv.org/pdf/2511.23005v1
641,Wettability and sp2/sp3 ratio effects on supercapacitor performance of N-doped hydrogenated amorphous Carbon Nanofoam,"[""Subrata Ghosh"", ""Giacomo Pagani"", ""Andrea Macrelli"", ""Alberto Calloni"", ""Gianlorenzo Bussetti"", ""Andrea Lucotti"", ""Matteo Tommasini"", ""Raffaella Suriano"", ""Marco Agozzino"", ""Giorgio Divitini"", ""Yurii P. Ivanov"", ""Veronica Piazza"", ""Valeria Russo"", ""Agnieszka M. Jastrzkebska"", ""Cinzia Casiraghi"", ""Andrea Li Bassi"", ""Carlo S. Casari""]",10.1016/j.cej.2025.166402,2503.13264v3,2025,Chemical Engineering Journal 2025,,arxiv,http://arxiv.org/abs/2503.13264v3,https://arxiv.org/pdf/2503.13264v3
642,"Electrochemical Thermodynamics, Kinetics, and Hysteresis in Ener-gy Materials: Focusing on the Solid Side","[""Keyvan Malaie""]",,2506.05829v2,2025,,,arxiv,http://arxiv.org/abs/2506.05829v2,https://arxiv.org/pdf/2506.05829v2
654,Maximization of Supercapacitor Storage via Topology Optimization of Electrode Structures,"[""Jiajie Li"", ""Xiang Ji"", ""Shenggao Zhou"", ""Shengfeng Zhu""]",,2511.20969v1,2025,,,arxiv,http://arxiv.org/abs/2511.20969v1,https://arxiv.org/pdf/2511.20969v1
707,Synthesis of alpha Manganese oxide (α-MnO2) and electrochemical performance for supercapacitor electrode,"[""K.D. Jagtap"", ""R.V. Barde"", ""P. R. Malasane""]",10.26438/ijsrcs.v12i4.209,,2025,International Journal of Scientific Research in Chemical Sciences,,crossref,https://doi.org/10.26438/ijsrcs.v12i4.209,https://ijsrcs.isroset.org/index.php/j/article/download/209/194
728,Machine Learning Accelerated Computational Surface-Specific Vibrational Spectroscopy Reveals Oxidation Level of Graphene in Contact with Water,"[""Xianglong Du"", ""Jun Cheng"", ""Fujie Tang""]",10.1021/acs.jpclett.5c03713,2507.00364v1,2025,,,arxiv,http://arxiv.org/abs/2507.00364v1,https://arxiv.org/pdf/2507.00364v1
739,Electrochemical Characterization of Graphene Oxide-Functionalized Silicon Nanowires for Sensing Applications,"[""Naoures Ben Fadhel"", ""Milaine Jebali"", ""Olfa Kanoun"", ""Mounir Ben Ali"", ""Mohamed Hassen""]",10.1109/iwis69004.2025.11339409,,2025,2025 International Workshop on Impedance Spectroscopy (IWIS),,crossref,https://doi.org/10.1109/iwis69004.2025.11339409,
745,Dataset of Microstructural study and impedance spectroscopy of zirconia/graphene composites,[],10.12795/11441/176956,,2025,Datasets de idUS,,crossref,https://doi.org/10.12795/11441/176956,
752,Graphene–Metal-oxide Composite Electrode Materials for LIBs and SIBs,"[""Indu Elizabeth""]",10.1039/9781837673391-00360,,2025,Graphene–Metal Oxide Composites,,crossref,https://doi.org/10.1039/9781837673391-00360,
772,"Modulation of PEDOT properties via cobalt ferrite nanoparticles: morphology, conjugation length, doping level, structure, and electrical conductivity","[""Gabriel Paciaroni"", ""Mar\u00eda Ana Castro"", ""Carlos Acha"", ""Paula Soledad Antonel""]",10.1016/j.polymer.2025.128652,2507.07849v1,2025,Polymer 334 (2025) 128652,,arxiv,http://arxiv.org/abs/2507.07849v1,https://arxiv.org/pdf/2507.07849v1
793,Systematic non-thermal velocity increase preceding soft X-ray flare onset: A large-scale Hinode/EIS study,"[""Andy S. H. To"", ""Abigail Burden"", ""Deborah Baker"", ""Henrik Eklund"", ""David H. Brooks"", ""Laura A. Hayes"", ""Juan Mart\u00ednez-Sykora"", ""Paola Testa"", ""Jeffrey Reep"", ""Miho Janvier"", ""Shinsuke Imada"", ""Julio Hernandez Camero"", ""David M. Long"", ""Teodora Mihailescu"", ""Micah J. Weberg""]",,2506.15921v2,2025,,,arxiv,http://arxiv.org/abs/2506.15921v2,https://arxiv.org/pdf/2506.15921v2
800,Damping LFOs: Grid Following with Power Oscillation Damping vs. Grid Forming vs. PSS,"[""Tamojit Chakraborty"", ""Anamitra Pal"", ""Sam Maleki""]",,2505.24204v1,2025,,,arxiv,http://arxiv.org/abs/2505.24204v1,https://arxiv.org/pdf/2505.24204v1
821,MXene/PEDOT: PSS composite-modified electrode for electrochemical sensing of bilirubin by molecularly imprinted ortho-phenylenediamine,"[""Manoj"", ""Aditya Sharma Ghrera""]",10.1007/s00604-024-06875-3,,2025,Microchimica Acta,,crossref,https://doi.org/10.1007/s00604-024-06875-3,https://link.springer.com/content/pdf/10.1007/s00604-024-06875-3.pdf
833,Evaluation the Electrical Conductivity of PEDOT: PSS as a Function of an Electrode Metal Type Under the Impact of a Neodymium Magnet,"[""Nadhim Abduljaleel"", ""Hameed A. Hamadi"", ""Fatima H. Malik""]",10.47191/etj/v10i08.52,,2025,Engineering and Technology Journal,,crossref,https://doi.org/10.47191/etj/v10i08.52,
877,"Controlling Carbon Nanostructure Synthesis in Thermal Plasma Jet: Correlation of Process Parameters, Plasma Characteristics, and Product Morphology","[""Taki Aissou"", ""Jerome Menneveux"", ""Fanny Casteignau"", ""Nadi Braidy"", ""Jocelyn Veilleux""]",10.1016/j.carbon.2023.118605,2512.04880v1,2025,Carbon 217 (2024) 118605,,arxiv,http://arxiv.org/abs/2512.04880v1,https://arxiv.org/pdf/2512.04880v1
880,Laser-pumped drilling carbon nanotube vortex shock waves in optical fibers,"[""Ricardo E. da Silva"", ""Marcos A. R. Franco""]",10.1109/ACCESS.2026.3666181,2512.08538v2,2025,"R. E. da Silva and M. A. R. Franco, ""Laser-Pumped Drilling Carbon Nanotube Vortex Shock Waves in Optical Fibers,"" in IEEE Access, vol. 14, pp. 28320-28336, 2026",,arxiv,http://arxiv.org/abs/2512.08538v2,https://arxiv.org/pdf/2512.08538v2
881,Catalyst-mediated etching of carbon nanotubes exhibiting electronic-structure insensitivity and reciprocal kinetics with growth,"[""K. Otsuka"", ""S. Maruyama""]",10.1016/j.carbon.2025.120530,2504.19169v1,2025,"Carbon 243, 120530 (2025)",,arxiv,http://arxiv.org/abs/2504.19169v1,https://arxiv.org/pdf/2504.19169v1
916,"Review for ""Phthalocyanine and Single-Wall Carbon Nanotube-Decorated Hybrid Material: Design, Photophysical Properties and High-Performance Supercapacitor Applications""",[],10.1039/d5tc03326h/v1/review2,,2025,,,crossref,https://doi.org/10.1039/d5tc03326h/v1/review2,
949,On the Analysis of Qualitative Nyquist Plots,"[""Davide Tebaldi"", ""Roberto Zanasi""]",10.1016/j.sysconle.2025.106164,2503.23805v1,2025,,,arxiv,http://arxiv.org/abs/2503.23805v1,https://arxiv.org/pdf/2503.23805v1
958,Radiation stability of nanocomposite scintillators,"[""L. Prouzova Prochazkova"", ""F. Hajek"", ""M. Buryi"", ""Z. Remes"", ""V. Cuba""]",10.1016/j.radphyschem.2025.112991,2507.02534v3,2025,Radiat. Phys. Chem. 237 (2025) 112991,,arxiv,http://arxiv.org/abs/2507.02534v3,https://arxiv.org/pdf/2507.02534v3
994,Near-zero Temperature Coefficient of Resistance for a Single-Walled Carbon Nanotube Polymer Nanocomposite,"[""Milad Jafarypouria"", ""Sergey Abaimov""]",,2503.13736v1,2025,,,arxiv,http://arxiv.org/abs/2503.13736v1,https://arxiv.org/pdf/2503.13736v1
1016,"Review for ""Electrochemical sensor for the detection of sunset yellow in food using polyaniline/carbon nanopowder nanocomposite modified electrode""",[],10.1039/d5sd00134j/v2/review2,,2025,,,crossref,https://doi.org/10.1039/d5sd00134j/v2/review2,
1030,Facile Salt-Assisted Hydrothermal Synthesis of Nanodiamonds from CHO Precursors: Atomic-Scale Mechanistic Insights,"[""Soumya Pratap Tripathy"", ""Sayan Saha"", ""Saurabh Kumar Gupta"", ""Pallavee Das"", ""Binay Priyadarsan Nayak"", ""Anup Routray"", ""Priya Choudhary"", ""Srihari V"", ""Bitop Maitra"", ""Ashna Reyaz"", ""Anushka Samant"", ""Debopriya Sinha"", ""Kritideepan Parida"", ""Kuna Das"", ""Abhijeet Sahoo"", ""Kunal Pal"", ""Sirsendu Sekhar Ray""]",,2511.06467v1,2025,,,arxiv,http://arxiv.org/abs/2511.06467v1,https://arxiv.org/pdf/2511.06467v1
1039,Hydrothermal synthesis of SnO2 particles for the degradation of Methylene Blue (MB) dye in presence of sunlight,"[""Komal Singh"", ""Jyoti Sindkar"", ""Mrunal Ramdasi"", ""Vrishali Jadhav"", ""Rohidas B. Kale""]",,2512.13137v1,2025,,,arxiv,http://arxiv.org/abs/2512.13137v1,https://arxiv.org/pdf/2512.13137v1
1042,AnomalyPainter: Vision-Language-Diffusion Synergy for Zero-Shot Realistic and Diverse Industrial Anomaly Synthesis,"[""Zhangyu Lai"", ""Yilin Lu"", ""Xinyang Li"", ""Jianghang Lin"", ""Yansong Qu"", ""Liujuan Cao"", ""Ming Li"", ""Rongrong Ji""]",,2503.07253v2,2025,,,arxiv,http://arxiv.org/abs/2503.07253v2,https://arxiv.org/pdf/2503.07253v2
1048,Sulfur in Hydrothermal Fluids,"[""Gleb S. Pokrovski"", ""Kalin Kouzmanov"", ""Stefansson Andri""]",,2506.05845v1,2025,,,arxiv,http://arxiv.org/abs/2506.05845v1,https://arxiv.org/pdf/2506.05845v1
1057,Integrating Feedback Loss from Bi-modal Sarcasm Detector for Sarcastic Speech Synthesis,"[""Zhu Li"", ""Yuqing Zhang"", ""Xiyuan Gao"", ""Devraj Raghuvanshi"", ""Nagendra Kumar"", ""Shekhar Nayak"", ""Matt Coler""]",,2508.13028v1,2025,,,arxiv,http://arxiv.org/abs/2508.13028v1,https://arxiv.org/pdf/2508.13028v1
1058,Material Synthesis 2025 (MatSyn25) Dataset for 2D Materials,"[""Chengbo Li"", ""Ying Wang"", ""Qianying Wang"", ""Zhizhi Tan"", ""Haiqing Jia"", ""Yi Liu"", ""Li Qian"", ""Nian Ran"", ""Jianjun Liu"", ""Zhixiong Zhang""]",,2510.00776v1,2025,,,arxiv,http://arxiv.org/abs/2510.00776v1,https://arxiv.org/pdf/2510.00776v1
1064,EmoSSLSphere: Multilingual Emotional Speech Synthesis with Spherical Vectors and Discrete Speech Tokens,"[""Joonyong Park"", ""Kenichi Nakamura""]",,2508.11273v2,2025,,,arxiv,http://arxiv.org/abs/2508.11273v2,https://arxiv.org/pdf/2508.11273v2
1068,The Population Synthesis Toolkit (PST) Python library,"[""Pablo Corcho-Caballero"", ""Yago Ascasibar"", ""Daniel Jim\u00e9nez-L\u00f3pez""]",10.21105/joss.08203,2503.22802v2,2025,"Journal of Open Source Software, 2025, 10(111), 8203",,arxiv,http://arxiv.org/abs/2503.22802v2,https://arxiv.org/pdf/2503.22802v2
1070,Review of the Electrochemical Double Layer Theory and Its Applications in Battery Electrode Materials,"[""Yitao He""]",,2503.18202v3,2025,,,arxiv,http://arxiv.org/abs/2503.18202v3,https://arxiv.org/pdf/2503.18202v3
1071,Integrating Machine Learning with Triboelectric Nanogenerators: Optimizing Electrode Materials and Doping Strategies for Intelligent Energy Harves,"[""Guanping Xu"", ""Zirui Zhao"", ""Zhong Lin Wang"", ""Hai-Feng Li""]",10.1016/j.nanoen.2025.111131,2505.07414v1,2025,"Volume 142, Part A, September 2025, 111131",,arxiv,http://arxiv.org/abs/2505.07414v1,https://arxiv.org/pdf/2505.07414v1
1072,Measurement of the Quantum Efficiency of Electrode Materials for VUV Photons in Liquid Xenon,"[""Shingo Kazama"", ""Naoki Aoyama"", ""Yoshitaka Itow"", ""Masatoshi Kobayashi""]",10.1093/ptep/ptaf078,2503.14819v2,2025,,,arxiv,http://arxiv.org/abs/2503.14819v2,https://arxiv.org/pdf/2503.14819v2
1112,Hydrothermal synthesis of NiCo2O4 Nanorods: A promising electrode material for supercapacitors with enhanced capacitance and stability,"[""S. Savithri"", ""P. Remya"", ""S. Vanitharaj"", ""S. Selvakumar"", ""P. Krishnan"", ""S. Sudharthini"", ""V. Prasanna Venkatesh"", ""R. Balaji"", ""R. Nithya""]",10.1016/j.cplett.2025.142028,,2025,Chemical Physics Letters,,crossref,https://doi.org/10.1016/j.cplett.2025.142028,
1113,"Review for ""Synthesis of 3D cross-linked MoSSe/CNTs electrode material for high-stability symmetrical supercapacitors""",[],10.1039/d5nj03470a/v2/review2,,2025,,,crossref,https://doi.org/10.1039/d5nj03470a/v2/review2,
1144,Sol-gel transition in heteroassociative RNA-protein solutions: A quantitative comparison of coarse-grained simulations and the Semenov-Rubinstein theory,"[""Xinxiang Chen"", ""Jude Ann Vishnu"", ""Pol Besenius"", ""Julian K\u00f6nig"", ""Friederike Schmid""]",10.1021/acs.macromol.4c03065,2502.15289v1,2025,"Macromolecules 2025, 58, 6, 3331-3342",,arxiv,http://arxiv.org/abs/2502.15289v1,https://arxiv.org/pdf/2502.15289v1
1229,TMMax: High-performance modeling of multilayer thin-film structures using transfer matrix method with JAX,"[""Bahrem Serhat Danis"", ""Esra Zayim""]",10.21105/joss.09088,2507.11341v2,2025,"Journal of Open Source Software, 10(94), 9088, 2025",,arxiv,http://arxiv.org/abs/2507.11341v2,https://arxiv.org/pdf/2507.11341v2
1253,Electrochemical Study of Binder-Free Electrodeposited NiCo2O4 Thin Film: Influence of Annealing Temperature,"[""Roupya Gopal Ghosh Ghosh"", ""Shradha Roy"", ""Partha Mitra"", ""Ayan Mukherjee""]",10.1007/s12678-025-00994-y,,2025,Electrocatalysis,,semantic_scholar,https://www.semanticscholar.org/paper/f103b6ff314409535cdfc3895238bad8f0cab3f6,
1254,Eliminating the sulfurization step: optimizing the growth of CFTS thin films in the stannite phase by electrodeposition,"[""Abderrazzak Boudouma"", ""O. Layachi"", ""Hala Hrir"", ""Y. Nejmi"", ""Azzeddine Taoufyk"", ""A. Moujib"", ""Abdalhak Elbrouzi"", ""Elmati Khoumri""]",10.1007/s11581-025-06144-0,,2025,Ionics (Kiel),,semantic_scholar,https://www.semanticscholar.org/paper/2532912b87088fffddc2dc9fbda335677c65fde5,
1255,Development of Stable CZTS Kesterite Thin Films by One-Step Electrodeposition with Free Sulfurization for Photovoltaic Applications,"[""Abderrazzak Boudouma"", ""Hala Hrir"", ""Omar Ait Layachi"", ""Azzeddine Taoufyk"", ""Yousra Fariat"", ""Imane Battiwa"", ""A. Moujib"", ""Elmati Khoumri""]",10.1007/s11837-025-07356-5,,2025,JOM,,semantic_scholar,https://www.semanticscholar.org/paper/8fb3ef7d5ffbf0a77c2e6d96b601611ae3a1c393,
1286,Effect of Electrodeposition Time on Capacitive Behaviour of Graphene-Zinc Oxide,"[""R. Zakaria"", ""S. Z. Abidin"", ""N. Jaafar""]",10.4028/p-7gQgUz,,2025,Engineering Headway,,semantic_scholar,https://www.semanticscholar.org/paper/6a6546e20ea6843dd87dbcc55bf7eb1493099a62,
1289,4-Phenyl isothiocyanate modified electrode based on diazonium electrodeposition for heavy metals detection in pharmaceuticals.,"[""Maria-Cristina Radulescu"", ""Madalina-Petruta Bucur"", ""B. Bucur"", ""Andreea Ios\u0103geanu"", ""Gabriel Lucian Radu""]",10.1016/j.talanta.2025.128339,,2025,Talanta: The International Journal of Pure and Applied Analytical Chemistry,,semantic_scholar,https://www.semanticscholar.org/paper/5ce5d14a6e9c7868cf8cd2d33568f406005a0eb3,
1296,Sb2S3/Sb2O3 Heterojunction for Improving Photoelectrochemical Properties of Sb2S3 Thin Films,"[""Honglei Tan"", ""Jia Yang"", ""Zhaofeng Cui"", ""Renjie Tan"", ""Teng Li"", ""Baoqiang Xu"", ""Shaoyuan Li"", ""Bin Yang""]",10.3390/met15050478,,2025,Metals,,semantic_scholar,https://www.semanticscholar.org/paper/d6c811408f6b6e1afa3df027195ab56bac30f5e9,
1350,Electrochemical impedance spectroscopy (EIS) as a thin film characterization tool,"[""Mohammed M. Al Hinaai""]",10.1039/9781837070244-00121,,2025,Electrochemistry,,crossref,https://doi.org/10.1039/9781837070244-00121,
1357,Polariton-mediated light emission induced by electric current flow in nanostructured polyaniline,"[""Jerzy J. Langer"", ""Ewelina Frackowiak"", ""Katarzyna Ratajczak""]",,2505.24738v1,2025,,,arxiv,http://arxiv.org/abs/2505.24738v1,https://arxiv.org/pdf/2505.24738v1
1387,"Decision letter for ""Electrochemical Synthesis of Polyaniline-Ni-Co on Titanium Substrates for Ultrahigh-Capacitance Supercapacitor Electrodes""",[],10.1039/d5ra08977h/v1/decision1,,2025,,,crossref,https://doi.org/10.1039/d5ra08977h/v1/decision1,
1433,Effect of decorating NiO nanoparticles on superconducting properties of YBCO,"[""D. M. Gokhfeld"", ""S. V. Semenov"", ""M. I. Petrov"", ""I. V. Nemtsev"", ""M. S. Molokeev"", ""V. L. Kirillov"", ""O. N. Martyanov""]",,2510.14322v1,2025,,,arxiv,http://arxiv.org/abs/2510.14322v1,https://arxiv.org/pdf/2510.14322v1
1488,Investigation of Ionic Conductivity of Electrolytes for Anode-Free Lithium-Ion Batteries by Impedance Spectroscopy,"[""Azhar Abdrakhmanova"", ""Alfira Sabitova"", ""Binur Mussabayeva"", ""Bulbul Bayakhmetova"", ""Zhanna Sharipkhan"", ""Elmira Yermoldina""]",10.3390/electrochem6020020,,2025,Electrochem,battery,crossref,https://doi.org/10.3390/electrochem6020020,
1493,Pseudo-random sequences for low-cost operando impedance measurements of Li-ion batteries,"[""Jussi Sihvo"", ""No\u00ebl Hallemans"", ""Ai Hui Tan"", ""David A. Howey"", ""Stephen. R. Duncan"", ""Tomi Roinila""]",,2506.07519v1,2025,,battery,arxiv,http://arxiv.org/abs/2506.07519v1,https://arxiv.org/pdf/2506.07519v1
1499,Probing the Liquid Solid Interfaces of 2D SnSe MXene Battery Anodes at the Nanoscale,"[""Lukas Worch"", ""Kavin Arunasalam"", ""Neil Mulcahy"", ""Syeda Ramin Jannat"", ""James Douglas"", ""Baptiste Gault"", ""Valeria Nicolosi"", ""Michele Shelly Conroy""]",,2511.10278v1,2025,,fuel_cell,arxiv,http://arxiv.org/abs/2511.10278v1,https://arxiv.org/pdf/2511.10278v1
1512,Electrochemical Impedance Spectroscopy (EIS),[],10.1002/9783527848065.app4,,2025,Battery Technology,,crossref,https://doi.org/10.1002/9783527848065.app4,
1547,The role of MXene and MXene-based composite in enhancing lithium-sulfur battery performance,"[""Fuja Sagita"", ""I Made Arcana"", ""Grandprix T.M. Kadja""]",10.1016/j.inoche.2025.114112,,2025,Inorganic Chemistry Communications,battery,crossref,https://doi.org/10.1016/j.inoche.2025.114112,
1548,Fabrication of Flexible Free-Standing Mo₂CT&lt;sub&gt;x&lt;/sub&gt; MXene Electrodes and Their Lithium-Ion Battery Anode Performance,"[""Mihye Wua"", ""Yongku Kang""]",10.53619/kobs.2025.6.5.1.50,,2025,Journal of the Korean Battery Society,battery,crossref,https://doi.org/10.53619/kobs.2025.6.5.1.50,
1554,"Review for ""Probing solid-state battery aging: evaluating calendar vs. cycle aging protocols via time-resolved electrochemical impedance spectroscopy""",[],10.1039/d5ta01083g/v2/review1,,2025,,battery,crossref,https://doi.org/10.1039/d5ta01083g/v2/review1,
